Date,SPY Only,60/40 Portfolio,Equal Weight,Balanced,Risk Parity
2021-04-28,0.9999999999999996,0.5955336732964216,0.6196822054444205,0.7979541273385047,0.47726100831313495
2021-04-29,0.9999999999999997,0.5966840004200178,0.6215489544213013,0.7998832788977988,0.47904321607957095
2021-04-30,0.9999999999999997,0.5980596030191109,0.6198731102160375,0.8026659389196364,0.4758760510527776
2021-05-03,0.9999999999999994,0.6009485471696908,0.6217330639694651,0.8032224475791907,0.47897397693746385
2021-05-04,0.9999999999999998,0.5937692781785882,0.6191237270269462,0.7990633436821577,0.47534624808214904
2021-05-05,0.9999999999999997,0.5903152637531076,0.6176362819149552,0.7998557347761633,0.4718201479659727
2021-05-06,0.9999999999999998,0.5940572914391978,0.6229985524978218,0.8041918357854784,0.4777289321127036
2021-05-07,1.0,0.5721246369619511,0.6036363528569523,0.7832331658444905,0.45631454498946655
2021-05-10,0.9999999999999998,0.5739313586356742,0.5956534090748387,0.7825411067850593,0.4469941130908369
2021-05-11,1.0000000000000002,0.5755167392321481,0.5929467803281083,0.7794254412545162,0.4456954628612619
2021-05-12,0.9999999999999997,0.5953533748093542,0.6325020706750772,0.8081681266646371,0.4883361725073397
2021-05-13,0.9999999999999998,0.5960319549174709,0.630518201552414,0.8050431491613993,0.4876644670905415
2021-05-14,0.9999999999999998,0.6009832975948491,0.63557958821224,0.8075064566545199,0.494592788339219
2021-05-17,0.9999999999999997,0.6096060440349943,0.6449605243570012,0.8155240221431287,0.5054134138512493
2021-05-18,0.9999999999999998,0.6104230591447412,0.6445477708753119,0.8167182296577674,0.5045276662149245
2021-05-19,0.9999999999999998,0.6114126485918588,0.6477330881966066,0.819684557231314,0.5074072830752447
2021-05-20,0.9999999999999997,0.6173104723315824,0.6538913113898354,0.8254602928176056,0.5143203061939928
2021-05-21,1.0,0.6195501623724905,0.6578862087449782,0.830353893764537,0.5176523706931137
2021-05-24,0.9999999999999997,0.6204601256028949,0.6592483339894829,0.8317291591600414,0.5189942117512917
2021-05-25,0.9999999999999997,0.6225277569424466,0.6608635073741749,0.8330076182828906,0.5211114159331599
2021-05-26,0.9999999999999992,0.6232717442446619,0.6649021424607784,0.8355602279979873,0.5252278969114433
2021-05-27,0.9999999999999997,0.629862629616827,0.6800871123768757,0.8455517735826834,0.5417986098952523
2021-05-28,0.9999999999999994,0.6296137123196358,0.6806848572393259,0.846294352985483,0.542091245213781
2021-06-01,0.9999999999999994,0.6287898788202207,0.6806209053871924,0.8459220286918445,0.541923354890592
2021-06-02,0.9999999999999989,0.6288935505640821,0.6812449919919905,0.8473071612431555,0.5420303090104687
2021-06-03,0.999999999999999,0.6357873462798832,0.684241567095894,0.8509817183557568,0.546316980351512
2021-06-04,0.999999999999999,0.6410377274188144,0.6903892390462535,0.855746594816371,0.5535301673886285
2021-06-07,0.999999999999999,0.6418424748542256,0.6907552096895951,0.8559314825689534,0.5541808526396396
2021-06-08,0.999999999999999,0.6464277622426656,0.6962589717707788,0.8604090196893657,0.5604867349542284
2021-06-09,0.9999999999999992,0.6467157755198295,0.6985687204956408,0.861891179663284,0.5627820036122
2021-06-10,0.9999999999999994,0.6472914020134611,0.699558233840142,0.8628068868358031,0.5637716632995347
2021-06-11,0.999999999999999,0.6466127173733898,0.692074540394181,0.8573637816301427,0.5567620150250414
2021-06-14,0.9999999999999992,0.6470092785150993,0.6925011519725742,0.8579765131990039,0.5571240581028496
2021-06-15,0.9999999999999994,0.6475303350329746,0.693566733188513,0.8587768407354017,0.5582543846546142
2021-06-16,0.9999999999999994,0.6469519966854329,0.6968828633087238,0.8610787104885405,0.5611171175170494
2021-06-17,0.9999999999999992,0.6481268574705107,0.6971872112252782,0.8630082695307665,0.560890184924076
2021-06-18,0.9999999999999994,0.6341851566040456,0.6840776929239369,0.8505998180740043,0.5457580238282689
2021-06-21,0.9999999999999997,0.624462224079415,0.6754056650953498,0.841055955682489,0.536284436404687
2021-06-22,0.9999999999999997,0.6245126190644129,0.6756098298993012,0.8417293248178772,0.5362083070332488
2021-06-23,0.9999999999999997,0.6257411377885643,0.6764542206388734,0.8425964694223603,0.5372604037180068
2021-06-24,1.0,0.6269284169464755,0.6767401862351465,0.8432491944941706,0.5376910098457882
2021-06-25,0.9999999999999998,0.6258207746312566,0.675909692984896,0.8423206759129583,0.5367308833214575
2021-06-28,0.9999999999999997,0.6256643865272711,0.6757789523695569,0.8424098541456323,0.5364611175235916
2021-06-29,1.0,0.6253895317458937,0.6770391777192974,0.8429325354040005,0.5377168300712043
2021-06-30,1.0,0.6252423052005512,0.677701687111451,0.8434531640724282,0.5382456719083771
2021-07-01,0.9999999999999998,0.6252914892811239,0.6772264288093729,0.8426605229252491,0.5380691862344016
2021-07-02,0.9999999999999998,0.626758578662698,0.6794527046950495,0.8445053974689839,0.5404690049309074
2021-07-06,0.9999999999999997,0.6251836370613195,0.6909421665198782,0.8497242386574789,0.551996312993967
2021-07-07,0.9999999999999996,0.6279776154186217,0.6926091658958629,0.8510401943977075,0.5544098288583851
2021-07-08,0.9999999999999998,0.6303265806862363,0.696978655922776,0.8545430711974217,0.5590004624512552
2021-07-09,0.9999999999999996,0.6300410979839925,0.6956796969662664,0.8508114531439309,0.5592038990253121
2021-07-12,0.9999999999999998,0.6306042399197556,0.6997746258507177,0.8519694862961541,0.564070442870544
2021-07-13,1.0,0.6318061402361793,0.6985654897081927,0.8503181753928641,0.5637972803888888
2021-07-14,1.0000000000000002,0.6319355831798056,0.6988953844940613,0.850448563132581,0.5641985232997007
2021-07-15,1.0,0.6286950717950032,0.6969340788998417,0.848960795901028,0.561342856993488
2021-07-16,1.0000000000000002,0.6272595721345905,0.697061552727636,0.8480788887167016,0.5614824075839808
2021-07-19,1.0000000000000004,0.6125322889260097,0.6776247039977847,0.8328834182074872,0.5393886584253772
2021-07-20,1.0,0.6057075333854848,0.6665991269749376,0.8241111955142056,0.5274616982632926
2021-07-21,1.0000000000000002,0.6012072713663885,0.6558104144087002,0.8166179251821762,0.5159601862242783
2021-07-22,1.0000000000000004,0.6015913626856743,0.6562601209116918,0.8170201738265697,0.5164593732208401
2021-07-23,1.0,0.5995471537241504,0.6526560725893676,0.815082216885666,0.512131891479433
2021-07-26,1.0,0.5979165285838186,0.6511815731984729,0.813802713096568,0.5103468540392045
2021-07-27,0.9999999999999998,0.594951345268991,0.6496696375532212,0.8132991982585782,0.5076440194212974
2021-07-28,1.0000000000000002,0.597811000426909,0.6557867822560635,0.8186092610909076,0.5137082392800758
2021-07-29,1.0,0.5989614415260875,0.6584558175406641,0.8205645958797193,0.5165125007151117
2021-07-30,0.9999999999999996,0.5909183753040409,0.6626875623557023,0.822876287190357,0.5179904148934861
2021-08-02,1.0,0.5881110512538918,0.6566417067259692,0.8178684530937361,0.5118759520126959
2021-08-03,0.9999999999999998,0.5925570976335118,0.6655846492632412,0.8223135891977004,0.5225918355521331
2021-08-04,0.9999999999999998,0.5917653878125929,0.662765229379807,0.8195830032507937,0.5201275730436525
2021-08-05,1.0,0.5917738811834563,0.6709837521772177,0.8233108525978827,0.5287654901625976
2021-08-06,0.9999999999999999,0.5925758505518208,0.6702381550700806,0.823217170146433,0.5281276912005071
2021-08-09,0.9999999999999998,0.5914883767894553,0.6692183219971454,0.8227032274153606,0.5267101949234645
2021-08-10,0.9999999999999999,0.5915119479481347,0.6695289335499853,0.8228596614710127,0.5270363948453279
2021-08-11,0.9999999999999998,0.5920208712242172,0.6704634772822903,0.8231501119646506,0.528263714666255
2021-08-12,0.9999999999999999,0.5920111317736123,0.6705430779441341,0.8231424153778341,0.5283672320390724
2021-08-13,0.9999999999999999,0.5951846501030142,0.6735034330051005,0.8251708771315749,0.5322031707052691
2021-08-16,0.9999999999999998,0.5936853712499792,0.6717147805580358,0.823959855899506,0.5300212702289923
2021-08-17,0.9999999999999998,0.5942974513186153,0.671174029714292,0.8237545921162404,0.5296419599712054
2021-08-18,0.9999999999999999,0.5912380709413464,0.6657036508793917,0.8194615037736863,0.5238050611413038
2021-08-19,0.9999999999999998,0.589406177513822,0.6648960439265909,0.8186089162119735,0.5225856670047457
2021-08-20,0.9999999999999998,0.5856318780964074,0.6630224747024938,0.8133772619998093,0.5216452021296324
2021-08-23,0.9999999999999999,0.5852553699117439,0.666073764850955,0.8153421836920955,0.5244139038663271
2021-08-24,0.9999999999999999,0.5886175236203397,0.6716094574377846,0.8198326225215375,0.5303344035306635
2021-08-25,0.9999999999999998,0.5621486363760383,0.6440525280629217,0.7991787199697856,0.4966207337447735
2021-08-26,0.9999999999999998,0.5735561903873696,0.6472521076433986,0.8050961002867686,0.5015294020805938
2021-08-27,0.9999999999999998,0.5942204989709067,0.6734277327084898,0.8206231357545283,0.5341858736586546
2021-08-30,0.9999999999999999,0.5942832532677178,0.6744848530937335,0.8199397140917557,0.5359347137803944
2021-08-31,0.9999999999999998,0.5845792237719142,0.6578052447776537,0.8049043990513076,0.5190400863323555
2021-09-01,0.9999999999999996,0.5774269137947693,0.6501641229617865,0.7994930881843755,0.5095886136040214
2021-09-02,1.0,0.5751864861506535,0.6591826315047504,0.8067776703135083,0.516601770293586
2021-09-03,0.9999999999999997,0.5723281575213923,0.6477441639363489,0.7962442252620783,0.5064367875111299
2021-09-07,0.9999999999999999,0.5623464836909515,0.622535905974971,0.7723550363681833,0.4831293984708666
2021-09-08,0.9999999999999999,0.5605324918747745,0.6235949471509863,0.7744025767848702,0.4827886044683693
2021-09-09,0.9999999999999999,0.5607069335181706,0.6192595838710256,0.7688062194829202,0.48021806795890715
2021-09-10,0.9999999999999999,0.5679402496362412,0.6240341640912209,0.7721944960512627,0.4870687818280081
2021-09-13,0.9999999999999997,0.566563048025323,0.6218129127766464,0.770100967898942,0.4848381423855143
2021-09-14,0.9999999999999997,0.5607369274336443,0.6155434466530281,0.765956111951144,0.47694135606208476
2021-09-15,1.0,0.5601873262345697,0.6107571634694544,0.7632873416007792,0.47198782863587196
2021-09-16,0.9999999999999999,0.5464838181640227,0.594367211967588,0.7447282795501516,0.4559629966337094
2021-09-17,0.9999999999999997,0.5532906981368189,0.59938342949637,0.7495759776350109,0.462205534101309
2021-09-20,0.9999999999999999,0.5360929799254783,0.5778665686581321,0.7357909736380558,0.4358304095442411
2021-09-21,0.9999999999999999,0.5405802895138646,0.5798652202692004,0.738867702783016,0.4383196773498288
2021-09-22,1.0000000000000002,0.5461385470533617,0.5783229252750538,0.7366631880276044,0.439404737464454
2021-09-23,1.0,0.5318383424465662,0.5624619498849001,0.726364147439673,0.4194784424928434
2021-09-24,1.0,0.5331527505906659,0.5666898065868161,0.7299399036661735,0.4234925071464052
2021-09-27,0.9999999999999999,0.5335324292279732,0.5664853160559334,0.7306599840838721,0.42297696937280604
2021-09-28,1.0,0.5622532141764879,0.5899082557868146,0.7513722474052497,0.45209479553456416
2021-09-29,1.0,0.5635961466349035,0.5871016860476969,0.7493264934021008,0.45001660109297714
2021-09-30,0.9999999999999999,0.5538165025177081,0.5579787318263656,0.7293717388176642,0.41963781887011725
2021-10-01,0.9999999999999999,0.5638043635019709,0.5605155228979847,0.7283485677991116,0.4268835463086764
2021-10-04,0.9999999999999999,0.5680209239952506,0.5630799111407205,0.7336180262625948,0.4288477199466507
2021-10-05,0.9999999999999999,0.562402884662695,0.5576272780537346,0.7307111703537448,0.4214206046072192
2021-10-06,0.9999999999999999,0.561479924380466,0.5550720811510059,0.728969931111531,0.41872787964993474
2021-10-07,0.9999999999999998,0.5577248783792967,0.5532724014741847,0.7276508614312668,0.4158148695733178
2021-10-08,0.9999999999999998,0.5588815350544053,0.5541333837078748,0.7285038426355671,0.41687123621910227
2021-10-11,0.9999999999999996,0.5595234660889674,0.5530785892038742,0.7275327275752683,0.41624452164837183
2021-10-12,0.9999999999999998,0.5554768990373339,0.5482186156113636,0.7236267828789875,0.4106516983258846
2021-10-13,0.9999999999999996,0.5458676297226285,0.5377266477591607,0.7162597225628906,0.3977130464263592
2021-10-14,0.9999999999999996,0.5527998732552064,0.5412316276923271,0.7197827887311106,0.40274968047861776
2021-10-15,0.9999999999999996,0.5490957990678844,0.5325060840107849,0.7142890163877318,0.39312515264201214
2021-10-18,0.9999999999999996,0.5513063738545039,0.5359609447376482,0.71682473434148,0.39700015251621695
2021-10-19,0.9999999999999994,0.5440164698858498,0.5294582360331588,0.7126857920116069,0.38829671301801594
2021-10-20,0.9999999999999996,0.5443956414541667,0.5272960252776597,0.7106250906380727,0.3867276735720541
2021-10-21,0.9999999999999998,0.5450236011206618,0.5297575006408554,0.7116582604440369,0.38957358254641555
2021-10-22,0.9999999999999994,0.5439614691910308,0.5288060542722343,0.7112469270711925,0.3881986768222268
2021-10-25,0.9999999999999998,0.5430260540923388,0.5298912636687487,0.7119805460188976,0.38888986795276165
2021-10-26,0.9999999999999998,0.5430953999477053,0.5299013923576602,0.711902974354643,0.3889678754733501
2021-10-27,1.0,0.5384610938990029,0.5268096366335138,0.708973576198983,0.3849386444648859
2021-10-28,0.9999999999999998,0.5372530104811699,0.5249920773880596,0.7081777737850959,0.38259919584911184
2021-10-29,0.9999999999999998,0.5374393908377034,0.5245493386914131,0.7084802002890205,0.3819311492358035
2021-11-01,1.0,0.5393415143118787,0.5209334657080855,0.7048970790175955,0.37981506055032305
2021-11-02,0.9999999999999998,0.5402757825236583,0.521107131579083,0.7050721271656326,0.3802671130890786
2021-11-03,0.9999999999999999,0.5358888584149764,0.5131824083843717,0.7017376410606971,0.370297329759627
2021-11-04,0.9999999999999999,0.5403424043426043,0.5166995100228698,0.7051874528789955,0.3745377869424386
2021-11-05,0.9999999999999997,0.5339631495759671,0.5090194445202018,0.6947952387245959,0.3679423463731679
2021-11-08,0.9999999999999999,0.5286245598567376,0.5094885650964139,0.696096285953595,0.36602605389900567
2021-11-09,1.0,0.4998768629465181,0.4806246532256642,0.6746548679496577,0.33026032414342893
2021-11-10,0.9999999999999997,0.511590599321947,0.48717603889437344,0.6846387304815331,0.3374457050527329
2021-11-11,0.9999999999999997,0.4987923024746795,0.47022599089287764,0.6717048007837763,0.3180257513222736
2021-11-12,0.9999999999999999,0.49609911485968056,0.4709111509001697,0.671306407904727,0.31819737527582637
2021-11-15,1.0,0.49256070982639044,0.4709285955536225,0.6710937465754531,0.31711830533663155
2021-11-16,0.9999999999999999,0.49087621351352234,0.4699846419183635,0.6710494532848525,0.3153448689724562
2021-11-17,1.0,0.48131915305648987,0.4566184076025916,0.6600959696359646,0.3006145519649291
2021-11-18,0.9999999999999997,0.48233106286546035,0.4571735689377472,0.6607722813212858,0.3013200471280372
2021-11-19,0.9999999999999998,0.4760769429013509,0.4502526871667035,0.6536071849766569,0.29403669142179306
2021-11-22,0.9999999999999998,0.4820754816083834,0.4618561939111809,0.6615355956327874,0.3068737247243257
2021-11-23,0.9999999999999998,0.48179001475500727,0.46143060670444436,0.6611597024956345,0.3064255528734275
2021-11-24,1.0,0.48381969490288,0.46255642512205714,0.6620354608313319,0.3081114089991849
2021-11-26,1.0,0.4541498203710894,0.43866080966048787,0.6420949007742869,0.27764837449137075
2021-11-29,1.0,0.45025683528615484,0.43917061328287826,0.6446364901817424,0.2756229625657125
2021-11-30,1.0,0.44104510842124295,0.43276071921602116,0.6366027942079694,0.26844491232759526
2021-12-01,1.0,0.4387675750726288,0.42703773728885364,0.6351325083728587,0.2610534548259418
2021-12-02,1.0000000000000002,0.43591344896959,0.4105547331117393,0.6217912436755345,0.24586528124035764
2021-12-03,1.0000000000000002,0.4312330221007865,0.4080601941750403,0.6224877743166853,0.24066877238463114
2021-12-06,1.0000000000000004,0.4247164679936647,0.40103672041963534,0.6165757630094273,0.23249846698549106
2021-12-07,1.0000000000000002,0.4256088158223188,0.41026275694091374,0.6257089028758781,0.23987456900033205
2021-12-08,1.0000000000000002,0.42236384504363705,0.40705745552082045,0.6231193488667335,0.23599534431521102
2021-12-09,1.0,0.4216757179193607,0.41057999426003045,0.6261229574465176,0.23871482879169237
2021-12-10,1.0000000000000002,0.422700301305813,0.4126526457898906,0.6271392854836573,0.24120374356423402
2021-12-13,1.0,0.4168881608311136,0.40897709182529135,0.6253626382159757,0.23540527967887745
